term,beta,se,ci_lo,ci_hi,pct,pct_lo,pct_hi,p
avd::2015:walk_0_100,0.07615518322610852,0.05171690338893532,-0.025209947416204706,0.17752031386842176,7.913002404276259,-2.489483027438577,19.425231754049598,0.1408752476914742
avd::2021:walk_0_100,-0.031897949736679164,0.04354808095198877,-0.11725218840257715,0.053456288929218825,-3.139457652576383,-11.063912161942657,5.491087947566919,0.46387772758281137
avd::2015:walk_100_400,0.04339685877772797,0.05732481804866931,-0.06895978459766389,0.1557535021531198,4.435227298694855,-6.663578505911294,16.853812545414737,0.44902925825637574
avd::2021:walk_100_400,0.012081362763383839,0.03873311856377151,-0.06383554962160833,0.087998275148376,1.215463721424337,-6.184073250779976,9.198623851233624,0.7551066512530185
avd::2015:walk_400_800,0.05802976559096847,0.041923852928598175,-0.02414098614908395,0.1402005173310209,5.974653922284623,-2.3851923302309563,15.050447181550751,0.16630621653941083
avd::2021:walk_400_800,0.014442714956110015,0.037350986135420074,-0.05876521786931333,0.08765064778153336,1.4547514887790491,-5.707187415474413,9.160670018439054,0.6989963824526546
avd::2015:switch_uncertain,0.00268564420871098,0.01395901369248599,-0.02467402262856156,0.03004531104598352,0.26892537817384543,-2.437210718575189,3.050122598411309,0.8474328216071906
avd::2021:switch_uncertain,-0.0149120202031372,0.017176098307500512,-0.0485771728858382,0.018753132479563804,-1.4801386635889924,-4.741617717347834,1.893007682466985,0.3852934056379559
