term,beta,se,ci_lo,ci_hi,pct,pct_lo,pct_hi,p
avd::2015:euc_0_100,0.07046820824154386,0.05417769812321528,-0.0357200800799581,0.17665649656304583,7.301045599921485,-3.508964668725645,19.32211471571501,0.19336573645850771
avd::2021:euc_0_100,-0.010134379325263957,0.0486482700456415,-0.10548498861472129,0.08521622996419338,-1.008319954080683,-10.01120186894121,8.895250540428169,0.8349795704896386
avd::2015:euc_100_400,0.030305315654224445,0.05240323125686765,-0.07240501760923615,0.13301564891768503,3.076919588686211,-6.98459092760374,14.22678734469567,0.5630548057339626
avd::2021:euc_100_400,-0.0033465414192009766,0.0346244883616512,-0.07121053860803732,0.06451745576963537,-0.334094799075213,-6.873419591983964,6.664419717753334,0.9230024071984199
avd::2015:euc_400_800,0.06804344193126534,0.043456841326828824,-0.01713196706931916,0.15321885093184984,7.041180822494608,-1.698604939537307,16.55800393093689,0.11740234530142558
avd::2021:euc_400_800,0.018640079347474,0.03741023425598018,-0.05468397979424716,0.09196413848919516,1.8814890099337012,-5.32156963481849,9.632550548688435,0.6182997418309876
